date,year,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2006-03-20,2006,93,212,434845,0,0,0,0,0,7,0,0,1,1,0,1,0,1,1,1,79,1,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,2,1,1,1,1,1,1,180,1,0,0,0,0,0,0,0,0,0,0,0,29729,35993,35998,36002,36003,36000,36000,36001,35997,36000,36000,36000,9122,0,0,0,0,0,0
2006-03-21,2006,163,322,436537,0,0,0,0,0,15,0,1,1,1,1,0,1,1,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,41,2,1,1,1,1,1,1,1,1,1,269,1,0,0,0,0,0,0,0,0,0,0,0,31485,36001,35997,35998,35997,36007,35998,35997,36000,36006,35996,35999,9056,0,0,0,0,0,0
2006-03-22,2006,288,527,439921,0,0,0,0,0,43,0,1,0,1,1,1,1,0,1,0,238,1,0,0,0,0,0,0,0,0,0,0,0,112,0,1,1,1,1,1,1,1,1,1,405,1,0,0,0,0,0,0,0,0,0,0,0,33213,35999,35996,36005,35997,35997,35997,36007,35997,35997,35999,36008,10709,0,0,0,0,0,0
2006-03-23,2006,379,709,446311,0,0,0,0,0,85,0,1,0,1,1,1,1,0,1,1,286,1,0,0,0,0,0,0,0,0,0,0,1,177,0,1,1,1,1,1,1,1,1,1,521,1,0,0,0,0,0,0,0,0,0,0,1872,35994,36008,35997,35997,35997,36007,35999,35998,36000,35998,36007,35999,12438,0,0,0,0,0,0
2006-03-24,2006,506,923,448021,0,0,0,0,0,141,0,1,1,1,1,1,1,0,0,1,357,1,0,0,0,0,0,0,0,0,0,0,1,292,0,1,1,1,1,1,1,1,1,1,620,1,0,0,0,0,0,0,0,0,0,0,3654,35996,36007,36000,35998,35997,35997,36008,35999,36001,35997,35997,36000,12370,0,0,0,0,0,0
2006-03-25,2006,717,1185,449731,0,0,0,0,1,278,0,1,1,0,1,0,1,0,1,1,432,0,0,0,0,0,0,0,0,0,0,0,1,475,1,1,1,1,1,1,1,1,1,1,698,1,0,0,0,0,0,0,0,0,0,0,3636,36007,35999,36000,35998,36000,35997,35999,36007,35993,36004,36004,35996,14091,0,0,0,0,0,0
2006-03-26,2006,655,1132,451441,0,0,0,0,1,310,1,0,1,0,0,0,0,0,1,1,340,0,0,0,0,0,0,0,0,0,0,0,1,544,1,1,1,1,1,1,1,1,1,1,576,1,0,0,0,0,0,0,0,0,0,0,5418,36008,35998,35998,36004,35993,36006,35994,36004,36004,35993,36003,35998,14020,0,0,0,0,0,0
2006-03-27,2006,786,1313,453151,0,0,0,0,1,370,1,0,1,1,1,1,1,0,0,1,408,0,0,0,0,0,0,0,0,0,0,0,1,622,1,1,1,1,6,1,1,1,1,1,674,1,0,0,0,0,0,0,0,0,0,0,5410,36000,35993,36003,35997,36006,35994,36001,36003,35994,36007,35993,36003,15747,0,0,0,0,0,0
2006-03-28,2006,904,1473,454861,0,0,0,0,0,437,1,1,0,1,0,0,0,0,0,1,463,0,0,0,0,0,0,0,0,0,0,0,1,715,1,1,1,1,1,2,1,1,1,1,745,1,0,0,0,0,0,0,0,0,0,0,7182,36005,36002,35995,36006,35993,36003,36002,35993,36002,36001,36005,35992,15680,0,0,0,0,0,0
2006-03-29,2006,1056,1698,458281,0,0,0,0,1,577,0,1,0,1,1,0,0,0,1,1,472,1,0,0,0,0,0,0,0,0,0,0,1,945,1,1,1,1,1,2,1,1,1,1,740,1,0,0,0,0,0,0,0,0,0,0,8946,35996,36004,35995,36005,36002,35994,36001,36006,35993,35999,36003,35996,17341,0,0,0,0,0,0
2006-03-30,2006,1003,1617,463105,0,0,0,0,1,666,1,1,1,1,0,1,1,1,1,0,328,0,0,0,0,0,0,0,0,0,0,0,1,1030,1,1,1,1,2,2,1,1,2,2,571,1,0,0,0,0,0,0,0,0,0,0,8956,35997,36004,35993,35999,36002,36001,36002,36002,35995,36004,35993,36004,22153,0,0,0,0,0,0
2006-03-31,2006,738,1162,461701,0,0,0,0,1,372,0,1,0,0,0,1,1,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,1,593,2,1,1,3,5,1,1,1,1,2,549,1,0,0,0,0,0,0,0,0,0,0,10710,36009,35999,35993,36004,36005,35992,36004,35995,36003,36004,35993,36004,18986,0,0,0,0,0,0
2006-04-01,2006,809,1409,463411,0,0,0,0,1,477,1,0,1,0,0,0,0,1,0,1,326,1,0,0,0,0,0,0,0,0,0,0,1,812,1,1,1,1,1,2,1,1,2,2,582,1,0,0,0,0,0,0,0,0,0,0,10692,36002,36005,35996,36003,36001,35993,36004,35995,36001,36004,35994,36002,20719,0,0,0,0,0,0
2006-04-02,2006,907,1375,470017,0,0,0,0,0,391,0,0,0,1,0,0,0,2,0,1,511,1,0,0,0,0,0,0,0,0,0,0,1,575,3,1,1,1,1,2,1,7,2,1,778,1,0,0,0,0,0,0,0,0,0,0,12464,36009,35995,36004,35996,36003,35994,36005,35996,36005,35996,36006,35993,25551,0,0,0,0,0,0
2006-04-03,2006,504,912,468769,0,0,0,0,0,365,0,1,1,1,1,1,7,1,0,0,125,1,0,0,0,0,0,0,0,0,0,0,0,555,3,2,3,1,9,12,25,3,3,9,286,1,0,0,0,0,0,0,0,0,0,0,17370,36001,36005,35994,36002,36004,35995,35998,36006,36001,35993,36005,33022,22373,0,0,0,0,0,0
2006-04-04,2006,557,976,478405,0,0,0,0,0,261,0,2,0,1,1,5,1,0,0,5,280,1,0,0,0,0,0,0,0,0,0,0,0,440,1,3,1,1,1,10,4,1,5,15,493,1,0,0,0,0,0,0,0,0,0,0,19171,36004,35995,36005,36003,35993,36002,35999,36002,36002,35998,35994,36001,27236,0,0,0,0,0,0
2006-04-05,2006,399,833,475201,0,0,0,0,0,239,0,1,0,0,0,0,0,0,0,0,158,1,0,0,0,0,0,0,0,0,0,0,0,459,3,2,2,1,3,2,3,3,1,3,350,1,0,0,0,0,0,0,0,0,0,0,19172,36000,35992,36001,36006,35998,35998,36006,35994,35998,36005,35996,36006,24029,0,0,0,0,0,0
2006-04-06,2006,160,465,481897,0,0,0,0,0,91,0,0,1,0,1,1,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,244,2,1,2,1,1,1,2,2,3,3,201,1,0,0,0,0,0,0,0,0,0,0,20972,35997,36008,35996,35996,36007,35998,35995,35999,36007,35994,36008,35996,28924,0,0,0,0,0,0
2006-04-07,2006,72,282,483643,0,0,0,0,0,41,1,0,0,0,0,0,1,0,1,1,26,1,0,0,0,0,0,0,0,0,0,0,0,129,2,3,2,1,0,0,1,1,2,1,139,1,0,0,0,0,0,0,0,0,0,0,20973,36005,35996,36000,35999,36005,35997,35997,36005,35996,36006,35999,35995,30670,0,0,0,0,0,0
2006-04-08,2006,20,142,485389,0,0,0,0,0,6,1,0,0,0,1,3,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,67,1,1,1,2,6,12,3,1,1,1,45,1,0,0,0,0,0,0,0,0,0,0,22764,36007,35995,36005,35994,35997,36007,35995,36005,35997,36003,36001,35997,30622,0,0,0,0,0,0
2006-04-09,2006,20,67,487135,0,0,0,0,0,2,1,1,1,1,1,4,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1,1,5,9,2,3,1,1,24,1,0,0,0,0,0,0,0,0,0,0,22775,35995,36005,35997,35995,36005,35995,36006,35995,36006,35995,36006,35996,32364,0,0,0,0,0,0
2006-04-10,2006,10,28,488881,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,1,1,1,1,1,1,1,2,10,1,0,0,0,0,0,0,0,0,0,0,24575,35996,36006,35997,36004,35995,36004,35997,35997,36005,35996,36006,35996,32307,0,0,0,0,0,0
2006-04-11,2006,5,15,490627,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,24565,36007,35998,35996,36006,35996,35998,36008,35995,35999,35997,36008,35997,34057,0,0,0,0,0,0
2006-04-12,2006,5,14,492373,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,26368,36006,35995,36007,35995,35997,35997,36007,36000,35996,35998,36007,35998,34002,0,0,0,0,0,0
2006-04-13,2006,11,24,494119,0,0,0,0,0,0,1,1,1,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,8,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,26378,35997,35994,36006,35995,36007,35996,35997,36006,35995,36005,35996,36003,35744,0,0,0,0,0,0
2006-04-14,2006,15,45,495865,0,0,0,0,0,0,1,1,1,2,3,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,4,9,15,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,28171,36006,35997,35996,35998,36007,35996,36005,35994,35997,36006,35996,35997,35699,0,0,0,0,0,0
2006-04-15,2006,10,31,497611,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,17,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,28178,35999,35997,36006,35998,35997,35998,36005,35995,35997,36006,35997,36005,35998,1435,0,0,0,0,0
2006-04-16,2006,18,68,499357,0,0,0,0,9,0,0,0,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,47,0,1,1,1,1,4,3,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,29970,35999,35997,36005,35996,36006,35997,35995,36006,35997,35996,36007,35995,35998,1393,0,0,0,0,0
2006-04-17,2006,33,91,501103,0,0,0,0,18,0,1,1,1,1,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,64,0,1,1,1,1,1,1,1,2,5,1,1,10,1,0,0,0,0,0,0,0,0,0,29970,36005,35997,36005,35994,36005,35998,36004,35994,35997,36006,35996,36004,35996,3132,0,0,0,0,0
2006-04-18,2006,54,148,502849,0,0,0,0,42,0,1,1,1,1,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,104,0,1,1,1,1,6,2,1,1,1,1,1,26,1,0,0,0,0,0,0,0,0,0,31772,36007,36000,35994,36004,35997,36005,35994,36007,35994,36006,35995,35999,35997,3078,0,0,0,0,0
2006-04-19,2006,113,266,504595,0,0,0,0,95,1,1,1,1,0,0,0,1,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,214,1,1,1,1,1,1,1,1,1,1,1,1,39,1,0,0,0,0,0,0,0,0,0,33569,36007,35998,35995,36005,35999,35997,36008,35996,35999,35999,35997,36006,35995,3025,0,0,0,0,0
2006-04-20,2006,146,292,506341,0,0,0,0,123,0,0,1,1,1,0,0,1,1,0,1,1,15,1,0,0,0,0,0,0,0,0,0,220,1,1,1,1,1,1,1,1,1,1,1,1,59,1,0,0,0,0,0,0,0,0,0,33577,36000,35995,36005,35997,35996,36006,35996,35996,36006,35999,35995,36007,35995,4771,0,0,0,0,0
2006-04-21,2006,171,360,508087,0,0,0,0,135,1,1,1,1,0,0,1,0,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,269,1,1,1,1,1,1,1,1,1,1,1,1,78,1,0,0,0,0,0,0,0,0,0,35378,35997,36005,35997,35997,35997,36008,35997,35997,36005,35998,35998,35996,36006,4711,0,0,0,0,0
2006-04-22,2006,269,521,511579,0,0,0,1,176,0,0,1,1,0,0,0,0,1,1,0,3,83,2,0,0,0,0,0,0,0,0,1,330,1,1,1,1,1,1,1,1,1,1,3,20,154,3,0,0,0,0,0,0,0,0,1170,35999,36007,35996,36006,35997,35996,36006,35997,36003,35996,35996,36004,35995,36005,6406,0,0,0,0,0
2006-04-23,2006,259,519,511482,0,0,0,1,172,1,0,1,0,0,0,0,0,1,0,1,0,82,0,0,0,0,0,0,0,0,0,1,322,1,1,1,1,1,1,1,1,1,1,1,1,183,1,0,0,0,0,0,0,0,0,1170,35999,35997,36007,35995,35995,36006,35996,36006,35995,36007,35998,35995,36006,35995,6315,0,0,0,0,0
2006-04-24,2006,359,658,518617,0,0,0,0,231,1,0,1,1,1,1,1,1,1,0,1,0,118,1,0,0,0,0,0,0,0,0,1,403,1,1,1,1,1,1,1,1,1,1,1,1,241,1,0,0,0,0,0,0,0,0,2970,36002,35999,35998,36006,35996,35995,35999,36006,35995,36006,35998,35995,36007,35996,11649,0,0,0,0,0
2006-04-25,2006,324,659,516817,0,0,0,1,184,1,2,1,1,0,0,1,1,1,0,1,0,129,1,0,0,0,0,0,0,0,0,1,374,2,9,1,1,1,0,1,1,1,1,1,2,262,1,0,0,0,0,0,0,0,0,4770,36002,35995,36005,35996,35995,36006,35996,36006,35996,35996,36004,35995,36009,35994,8052,0,0,0,0,0
2006-04-26,2006,512,893,522145,0,0,0,0,202,1,1,1,3,0,1,1,0,1,8,114,22,153,4,0,0,0,0,0,0,0,0,1,370,3,1,1,4,1,1,1,1,1,35,161,29,277,6,0,0,0,0,0,0,0,0,4770,36002,36006,35994,35997,36005,35995,36007,35996,36005,35997,35998,35996,36008,35996,13373,0,0,0,0,0
2006-04-27,2006,331,659,523909,0,0,0,1,156,1,1,0,1,0,0,0,0,1,1,0,0,169,0,0,0,0,0,0,0,0,0,1,333,2,1,1,1,1,3,1,3,1,1,4,2,303,1,0,0,0,0,0,0,0,0,6570,36006,35997,36006,35996,35995,36006,35996,35998,36007,35996,35998,36006,35997,35998,13337,0,0,0,0,0
2006-04-28,2006,436,756,525673,0,0,0,0,186,0,1,1,2,1,0,0,1,1,1,0,0,242,0,0,0,0,0,0,0,0,0,0,352,1,1,1,2,3,1,1,1,1,1,1,2,387,1,0,0,0,0,0,0,0,0,6570,36004,35999,35998,36003,35996,36003,35998,36006,35997,35996,36007,35999,35999,35995,15103,0,0,0,0,0
2006-04-29,2006,513,815,527437,0,0,0,0,148,1,0,1,1,1,0,1,2,0,0,1,43,314,0,0,0,0,0,0,0,0,0,1,282,3,3,1,4,2,4,2,7,1,1,4,73,426,1,0,0,0,0,0,0,0,0,8370,35997,35999,36000,36006,35999,35997,35999,35998,36000,36000,36002,35996,35999,36009,15066,0,0,0,0,0
2006-04-30,2006,361,702,529103,0,0,0,0,138,1,0,2,2,3,0,0,0,1,1,0,0,212,1,0,0,0,0,0,0,0,0,5,277,2,4,2,2,14,1,2,1,1,2,1,1,386,1,0,0,0,0,0,0,0,0,10170,36001,35997,35997,36009,35997,35994,35998,36007,35997,35996,36008,35999,35997,35997,14939,0,0,0,0,0
2006-05-01,2006,305,697,530965,0,0,0,2,73,1,4,0,1,0,0,1,1,1,0,1,0,220,0,0,0,0,0,0,0,0,0,16,246,1,8,1,1,1,1,1,1,1,1,2,1,414,1,0,0,0,0,0,0,0,0,10170,35998,35999,35999,35999,36007,35999,35998,36001,35994,36001,36001,35999,36001,36005,16794,0,0,0,0,0
2006-05-02,2006,196,511,532729,0,0,0,6,33,1,1,1,1,1,0,0,1,0,0,1,0,150,0,0,0,0,0,0,0,0,0,30,137,1,1,1,1,1,1,1,1,1,1,1,1,331,1,0,0,0,0,0,0,0,0,11970,35999,36000,36000,35999,36005,36002,36000,36000,35995,36005,35995,36002,35996,36007,16754,0,0,0,0,0
2006-05-03,2006,162,451,532729,0,0,0,11,5,1,1,1,1,1,1,0,1,1,1,0,1,136,0,0,0,0,0,0,0,0,0,71,53,2,1,1,1,1,1,1,1,1,1,1,1,313,1,0,0,0,0,0,0,0,0,11970,35999,35999,35996,36007,35996,35996,36005,35995,36005,35997,36004,35997,35995,36005,16763,0,0,0,0,0
2006-05-04,2006,159,461,534493,0,0,0,10,14,1,1,1,0,1,0,1,1,0,1,1,0,126,1,0,0,0,0,0,0,0,0,64,77,1,1,1,1,1,1,1,1,1,1,1,1,307,1,0,0,0,0,0,0,0,0,11970,36000,35997,36005,35997,35998,36005,35998,35997,36006,35997,35996,36006,35997,35997,18527,0,0,0,0,0
2006-05-05,2006,29,148,539441,0,0,0,15,5,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,79,47,1,3,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11970,36000,36006,35994,36006,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,23465,0,0,0,0,0
2006-05-06,2006,110,280,312229,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,35999,35996,36005,35996,36005,35996,36004,35996,23062,0,0,0,0,0
2006-05-07,2006,175,478,538021,0,0,0,103,2,0,0,1,1,0,1,1,0,1,1,1,0,62,1,0,0,0,0,0,0,0,0,217,22,2,1,1,1,1,1,1,1,1,1,1,1,225,1,0,0,0,0,0,0,0,0,13770,36000,35996,36005,35996,36006,35996,35998,36006,35994,36004,35996,36006,35995,36006,20247,0,0,0,0,0
2006-05-08,2006,135,408,543511,0,0,0,51,3,1,1,1,0,0,0,0,0,0,0,1,0,77,0,0,0,0,0,0,0,0,0,138,13,1,1,1,1,1,1,1,1,1,1,2,1,243,1,0,0,0,0,0,0,0,0,13780,36000,35996,35995,36006,35994,36005,35996,36006,35996,35997,36006,35994,36007,35995,25738,0,0,0,0,0
2006-05-09,2006,111,350,543511,0,0,0,52,1,0,1,2,1,1,1,1,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,139,8,3,2,2,1,2,1,1,1,1,1,0,1,186,1,0,0,0,0,0,0,0,0,13780,36000,35997,35995,36004,35996,36006,35995,36007,35995,35997,36004,35995,36006,35996,25738,0,0,0,0,0
2006-05-10,2006,41,246,545293,0,0,0,24,0,1,1,1,0,0,0,0,1,0,1,1,0,10,1,0,0,0,0,0,0,0,0,115,11,2,1,1,1,1,1,1,1,1,1,1,1,106,1,0,0,0,0,0,0,0,0,13770,36000,35995,36006,35997,35996,36006,35999,35996,36004,35997,36006,35996,35995,36008,27522,0,0,0,0,0
2006-05-11,2006,137,262,546976,0,0,0,129,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,246,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,15570,35993,36008,35995,35996,36006,35996,36004,35997,36006,35996,35998,35996,36007,35995,27413,0,0,0,0,0
2006-05-12,2006,7,60,547075,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,21,1,1,0,1,1,1,1,2,1,24,1,0,0,0,0,0,0,0,0,15570,36001,35996,36007,35996,35996,36006,35997,35996,36006,35995,36005,35998,35995,36007,27504,0,0,0,0,0
2006-05-13,2006,128,333,547075,0,0,0,69,0,1,1,1,1,1,1,0,0,1,1,1,0,16,34,0,0,0,0,0,0,0,0,209,0,2,1,1,1,1,9,2,1,1,1,1,1,48,54,0,0,0,0,0,0,0,0,15570,36002,35996,35995,36006,35995,36005,35996,36007,35997,35996,36007,35993,35997,36007,27506,0,0,0,0,0
2006-05-14,2006,12,73,548857,0,0,0,3,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,52,0,1,1,1,1,1,2,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,15570,36003,36003,35999,36000,36003,35999,35992,36003,36005,35999,35992,36006,36001,35998,29284,0,0,0,0,0
2006-05-15,2006,141,302,550639,0,0,0,132,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,283,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,17370,36005,35997,36005,35998,35997,36004,35998,35997,35996,36006,35995,36006,35997,35996,29272,0,0,0,0,0
2006-05-16,2006,64,285,550639,0,0,0,2,0,1,1,1,1,1,12,9,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,31,0,1,1,1,1,1,41,37,2,1,1,1,1,164,1,0,0,0,0,0,0,0,0,17370,35995,36005,35996,36007,35996,35995,36007,35996,35997,36008,35996,35995,35999,36006,29271,0,0,0,0,0
2006-05-17,2006,32,175,556202,0,0,0,2,0,0,1,1,0,1,1,1,1,1,1,2,1,18,1,0,0,0,0,0,0,0,0,22,13,1,1,1,1,1,1,1,1,1,1,3,1,125,1,0,0,0,0,0,0,0,0,17370,36004,35995,35997,36006,35995,36006,35996,35995,36008,35995,36006,35995,35996,36007,34831,0,0,0,0,0
2006-05-18,2006,16,91,552322,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,6,1,0,0,0,0,0,0,0,0,15,20,1,1,1,1,1,1,1,1,3,1,2,1,40,1,0,0,0,0,0,0,0,0,17370,35993,35998,36005,35996,36006,35995,35998,36005,35995,36006,35994,36006,35995,35997,30963,0,0,0,0,0
2006-05-19,2006,19,60,558006,0,0,0,1,0,1,2,1,1,1,0,0,0,1,1,1,0,7,1,1,0,0,0,0,0,0,0,8,3,2,4,2,1,1,1,1,1,1,1,1,1,30,1,1,0,0,0,0,0,0,0,17370,35995,36006,35996,36006,35995,35996,36008,35998,35997,36006,35997,35996,35998,36006,35996,640,0,0,0,0
2006-05-20,2006,10,45,558006,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,7,1,1,1,1,1,13,3,1,0,0,0,0,0,0,0,17370,35994,36006,35996,36004,35999,35995,35999,36006,35996,35996,36007,35996,35996,36008,35995,643,0,0,0,0
2006-05-21,2006,8,29,558012,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,2,1,1,8,1,1,0,0,0,0,0,0,0,17370,36003,35997,36003,35997,35996,36006,35997,36005,35996,35995,36007,35997,35997,36005,35997,644,0,0,0,0
2006-05-22,2006,66,104,559800,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,19,39,1,1,0,0,0,0,0,0,0,0,8,0,1,1,1,1,0,1,1,1,1,1,33,49,3,1,1,0,0,0,0,0,0,0,17370,35994,36006,35996,35997,36006,35995,35997,36006,35995,36007,35995,35996,36006,35994,36006,2434,0,0,0,0
2006-05-23,2006,544,888,559809,0,0,0,0,0,1,1,1,1,1,1,8,525,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,40,831,2,1,1,2,1,1,1,0,0,0,0,0,0,0,17370,36004,35997,35996,36007,35999,35995,36007,35997,36000,35997,36002,36000,35998,35996,36000,2444,0,0,0,0
2006-05-24,2006,13,43,561603,0,0,0,1,0,0,1,0,1,1,3,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,24,0,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17370,36003,35997,36005,35996,35998,36006,35998,35996,35998,36006,35997,35997,36006,35997,35997,4236,0,0,0,0
2006-05-25,2006,12,37,561607,0,0,0,2,0,0,0,1,1,1,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,11,0,1,2,1,1,1,2,2,1,4,1,1,2,5,1,1,0,0,0,0,0,0,0,17370,36006,35997,35999,36006,35996,35995,36006,35996,36006,35995,35995,36006,35996,36006,35996,4236,0,0,0,0
2006-05-26,2006,11,20,561602,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17370,36003,35997,35997,36006,35996,35996,36005,35996,36006,35998,35996,36006,35994,36006,35995,4235,0,0,0,0
2006-05-27,2006,20,61,563404,0,0,0,5,0,0,1,1,1,0,1,0,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,29,1,1,1,1,1,1,1,1,1,4,5,3,7,1,2,1,0,0,0,0,0,0,0,17370,36003,35999,35995,36007,35997,35998,35997,36000,36007,35996,35998,36006,35998,35998,35997,6038,0,0,0,0
2006-05-28,2006,34,69,563413,0,0,0,0,0,0,1,1,1,0,7,13,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9,4,1,1,1,1,2,13,19,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17380,35993,35999,35998,36005,35997,36006,35997,35995,36007,35995,36006,35996,35995,36007,35998,6039,0,0,0,0
2006-05-29,2006,24,53,563409,0,0,0,1,0,1,0,0,1,1,0,1,2,2,13,1,1,0,0,0,0,0,0,0,0,0,0,8,0,2,2,1,1,1,1,4,3,5,19,2,1,1,1,1,0,0,0,0,0,0,0,17380,35994,36005,35996,36000,35995,36005,36004,35997,35996,36005,35996,36006,35994,35996,36006,6034,0,0,0,0
2006-05-30,2006,10,46,563412,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,10,2,1,2,1,3,3,1,4,4,1,2,4,4,2,1,1,0,0,0,0,0,0,0,17380,35992,36007,35994,36005,35995,36004,35996,36006,35995,36005,35996,35996,36006,35995,36006,6034,0,0,0,0
2006-05-31,2006,44,165,565201,0,0,0,0,0,0,0,1,0,0,0,0,4,10,18,7,1,2,0,1,0,0,0,0,0,0,0,1,3,1,1,1,2,1,1,3,6,21,81,22,5,12,1,3,0,0,0,0,0,0,0,17370,36003,35996,35994,36005,36003,35996,36005,35996,35996,36006,35997,35996,36007,35997,35997,7837,0,0,0,0
2006-06-03,2006,10,18,565208,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,17370,36004,36006,35995,35998,36005,35997,35996,36008,35995,35996,36005,35997,36007,35995,35996,7838,0,0,0,0
2006-06-04,2006,3,47,567009,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,2,2,7,7,1,2,1,0,2,4,5,1,0,0,0,0,0,0,0,17370,35994,36004,35995,36003,36003,35994,36004,36001,36003,35994,36004,36001,35994,36003,36003,9639,0,0,0,0
2006-06-05,2006,4,16,567009,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17380,35994,35996,36007,35997,35998,36006,35996,35997,36007,35996,35996,35999,36005,35998,35998,9639,0,0,0,0
